loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
1363,8689793,K01893.01,Kepler-1003 b,CONFIRMED,3.554856338,0.3310,2.10040,2.3290e+02,0.014177,1.29,1157.0,425.04,12.410000,6068.00,4.565,-0.5000,0.8310,0.9310
1364,11673802,K01894.01,Kepler-1004 b,CONFIRMED,5.287907540,0.4740,8.52740,3.4390e+02,0.017041,7.10,1661.0,1802.31,4.320000,4994.00,3.433,0.0800,3.8180,1.4410
1365,4263293,K01895.01,Kepler-331 b,CONFIRMED,8.457466360,0.2090,2.29060,1.3203e+03,0.032740,1.87,540.0,20.08,28.530000,4347.00,4.730,-0.8400,0.5240,0.5370
1366,4263293,K01895.02,Kepler-331 c,CONFIRMED,17.281169570,0.2060,2.82900,1.5628e+03,0.035589,2.04,425.0,7.75,47.360000,4347.00,4.730,-0.8400,0.5240,0.5370
1367,4263293,K01895.03,Kepler-331 d,CONFIRMED,32.134001400,0.2560,2.69100,1.2620e+03,0.032079,1.84,346.0,3.39,91.200000,4347.00,4.730,-0.8400,0.5240,0.5370
1369,6205897,K01967.01,Kepler-1029 b,CONFIRMED,4.417692516,0.9710,2.32300,2.7920e+02,0.021644,1.57,790.0,92.16,4.730000,4766.00,4.645,-0.2400,0.6640,0.7230
1372,9650808,K01970.01,Kepler-344 b,CONFIRMED,21.964016460,0.4830,2.75090,6.9340e+02,0.024600,2.57,643.0,40.41,55.100000,5774.00,4.447,-0.1000,0.9580,0.9370
1373,9650808,K01970.02,Kepler-344 c,CONFIRMED,125.602323000,0.0650,7.10500,9.2570e+02,0.027646,2.89,360.0,3.95,138.520000,5774.00,4.447,-0.1000,0.9580,0.9370
1374,8950568,K02038.02,Kepler-85 c,CONFIRMED,12.513533250,0.5960,4.30100,4.3080e+02,0.019678,1.88,706.0,58.69,18.400000,5435.00,4.495,-0.0200,0.8730,0.8700
1375,8950568,K02038.03,Kepler-85 d,CONFIRMED,17.913421500,0.8320,4.36400,1.9780e+02,0.014619,1.39,626.0,36.38,18.240000,5435.00,4.495,-0.0200,0.8730,0.8700
1376,8950568,K02038.04,Kepler-85 e,CONFIRMED,25.214914300,0.5990,5.76000,1.7410e+02,0.012512,1.19,559.0,23.05,27.300000,5435.00,4.495,-0.0200,0.8730,0.8700
1377,4725681,K00817.02,Kepler-236 b,CONFIRMED,8.295617380,0.8880,1.34210,8.2430e+02,0.031780,1.82,469.0,11.39,24.800000,3747.00,4.728,0.1000,0.5240,0.5360
1380,11709244,K01832.01,Kepler-325 b,CONFIRMED,4.544436472,0.7310,1.81410,8.7930e+02,0.029367,3.00,1017.0,253.48,13.900000,5445.00,4.458,0.1600,0.9370,0.9190
1381,11709244,K01832.02,Kepler-325 c,CONFIRMED,12.762205580,0.9550,2.06880,6.5380e+02,0.031050,3.18,721.0,63.86,18.290000,5445.00,4.458,0.1600,0.9370,0.9190
1382,11709244,K01832.03,Kepler-325 d,CONFIRMED,38.714961700,0.6910,3.44100,6.9480e+02,0.025654,2.62,498.0,14.55,65.200000,5445.00,4.458,0.1600,0.9370,0.9190
1384,11853878,K01833.01,Kepler-968 b,CONFIRMED,3.692986230,0.7750,1.77440,7.6330e+02,0.027871,1.74,745.0,72.66,10.770000,4402.00,4.682,-0.5800,0.5720,0.5750
1385,5728139,K00206.01,Kepler-433 b,CONFIRMED,5.334082429,0.0450,6.22260,4.6765e+03,0.062872,13.08,1495.0,1180.64,6.981200,6332.00,4.016,0.0400,1.9050,1.3730
1386,7668663,K01898.01,Kepler-1005 b,CONFIRMED,6.498014700,0.9200,2.43840,1.9090e+02,0.015491,1.87,1026.0,262.18,8.800000,5727.00,4.328,0.0000,1.1040,0.9460
1387,7047922,K01899.01,Kepler-1006 b,CONFIRMED,19.761692470,0.9240,3.90970,3.9250e+02,0.021935,2.81,791.0,92.38,16.870000,6327.00,4.327,-0.1400,1.1750,1.0640
1388,9353314,K01900.01,Kepler-1007 b,CONFIRMED,5.184989610,0.0210,2.13970,4.3010e+02,0.018775,1.15,652.0,42.62,18.865000,4325.00,4.680,-0.6400,0.5600,0.5470
1390,9347009,K01971.01,Kepler-1030 b,CONFIRMED,19.329456020,0.0090,3.79400,9.3550e+02,0.027084,2.26,529.0,18.57,39.980000,5026.00,4.604,0.2100,0.7630,0.8750
1392,4917596,K01973.01,Kepler-1032 b,CONFIRMED,3.290114076,0.2030,1.51510,6.4530e+02,0.022970,1.49,802.0,97.96,16.650000,4484.00,4.654,-0.5600,0.5940,0.5800
1394,11046458,K00214.01,Kepler-424 b,CONFIRMED,3.311864148,0.9050,1.40490,5.9765e+03,0.088567,9.06,1116.0,365.94,10.942000,5461.00,4.499,0.4400,0.9370,1.0120
1396,7132798,K00220.01,Kepler-119 b,CONFIRMED,2.422084188,0.0580,2.56130,1.8718e+03,0.039181,3.55,1213.0,511.66,7.519700,5598.00,4.565,-0.1000,0.8300,0.9280
1398,9656252,K02044.01,Kepler-1068 b,CONFIRMED,16.923421260,0.5150,4.18640,1.1253e+03,0.031414,3.40,702.0,57.37,27.610000,5786.00,4.465,0.1600,0.9900,1.0440
1399,6026438,K02045.01,Kepler-354 b,CONFIRMED,5.476658010,0.7880,2.54820,6.4800e+02,0.026032,2.01,741.0,71.00,10.820000,4650.00,4.589,-0.0400,0.7060,0.7040
1400,9471268,K01835.01,Kepler-326 c,CONFIRMED,4.580346161,0.3840,2.09700,3.0830e+02,0.015995,1.38,889.0,147.56,15.710000,5103.00,4.558,0.0400,0.7890,0.8200
1401,9471268,K01835.02,Kepler-326 b,CONFIRMED,2.248288213,0.0040,2.03610,2.6320e+02,0.014461,1.25,1127.0,380.75,8.578000,5103.00,4.558,0.0400,0.7890,0.8200
1402,9471268,K01835.03,Kepler-326 d,CONFIRMED,6.766907590,0.6480,1.70620,2.4930e+02,0.015191,1.31,781.0,87.79,23.700000,5103.00,4.558,0.0400,0.7890,0.8200
1403,10657406,K01837.01,Kepler-969 b,CONFIRMED,34.173215600,0.8150,4.76790,6.3500e+02,0.026045,2.37,465.0,11.09,34.200000,5201.00,4.573,0.3600,0.8340,0.9480
1404,5526527,K01838.01,Kepler-970 b,CONFIRMED,16.736475500,0.9000,2.15100,1.1470e+03,0.038278,2.73,464.0,10.99,30.800000,4334.00,4.618,-0.0600,0.6530,0.6460
1406,8766650,K01904.01,Kepler-1008 b,CONFIRMED,12.439294280,0.6630,3.17600,2.5430e+02,0.015366,1.30,627.0,36.57,23.030000,4987.00,4.531,-0.0800,0.7730,0.7420
1407,10328393,K01905.01,Kepler-332 b,CONFIRMED,7.626354940,0.2370,2.41680,2.9610e+02,0.015400,1.21,703.0,57.89,23.810000,4955.00,4.610,-0.1000,0.7210,0.7740
1409,7094486,K01907.01,Kepler-1009 b,CONFIRMED,11.350106420,0.0350,2.27920,1.2210e+03,0.031169,1.75,403.0,6.25,39.210000,3597.00,4.734,0.4000,0.5140,0.5220
1411,8543100,K01975.01,Kepler-1033 b,CONFIRMED,7.560522090,0.0220,3.85730,6.5980e+02,0.023420,2.40,914.0,164.90,15.332000,5895.00,4.503,-0.0200,0.9400,1.0260
1412,2693736,K01976.01,Kepler-1034 b,CONFIRMED,12.124017370,0.0290,3.30910,7.8840e+02,0.024936,2.37,675.0,48.98,28.683000,5094.00,4.469,0.1600,0.8700,0.8130
1413,9412760,K01977.01,Kepler-345 c,CONFIRMED,9.387406460,0.9460,1.61650,3.8460e+02,0.024006,1.69,575.0,25.83,17.440000,4500.00,4.656,-0.0200,0.6460,0.7100
1414,9412760,K01977.02,Kepler-345 b,CONFIRMED,7.415564710,0.4340,1.97300,1.5040e+02,0.011162,0.79,622.0,35.37,26.200000,4500.00,4.656,-0.0200,0.6460,0.7100
1415,6026438,K02045.02,Kepler-354 d,CONFIRMED,24.210197300,0.4500,4.04600,4.5800e+02,0.019502,1.50,451.0,9.80,41.800000,4650.00,4.589,-0.0400,0.7060,0.7040
1416,10663396,K02046.01,Kepler-1069 b,CONFIRMED,23.899007500,0.1530,15.95500,2.9340e+02,0.015456,3.26,823.0,108.30,11.503000,5511.00,3.914,0.1000,1.9300,1.1150
1417,11457726,K02047.01,Kepler-1070 b,CONFIRMED,6.221611070,0.8380,3.41170,1.6500e+02,0.013264,1.59,1101.0,348.15,7.980000,6277.00,4.417,-0.0200,1.0970,1.1480
1418,8956206,K02048.01,Kepler-1071 b,CONFIRMED,6.179985080,0.1750,2.10940,7.5050e+02,0.024584,2.12,814.0,104.06,22.600000,5149.00,4.551,-0.0200,0.7910,0.8110
1419,9649706,K02049.01,Kepler-1072 b,CONFIRMED,1.569066598,0.0970,2.78030,1.4720e+02,0.011031,1.68,1849.0,2763.39,4.379000,5821.00,4.172,0.1200,1.3950,1.0540
1420,5856571,K01839.01,Kepler-971 b,CONFIRMED,9.590685860,0.3590,3.45200,5.4460e+02,0.021503,3.93,1087.0,329.34,20.310000,5476.00,3.904,-0.5600,1.6730,0.8190
1421,7765528,K01840.01,Kepler-972 b,CONFIRMED,7.039329130,0.9560,3.51400,8.3670e+02,0.034474,4.67,1060.0,298.33,6.140000,5846.00,4.278,0.1400,1.2400,1.0640
1422,11760231,K01841.01,Kepler-973 b,CONFIRMED,49.607577100,0.7640,2.95750,6.2670e+02,0.025127,2.12,402.0,6.17,87.700000,5187.00,4.592,0.0000,0.7740,0.8580
1424,6046540,K00200.01,Kepler-74 b,CONFIRMED,7.340714946,0.5680,2.99870,8.5105e+03,0.087453,14.31,1155.0,421.03,17.370000,6056.00,4.191,0.3600,1.4980,1.2680
1425,5706966,K01908.01,Kepler-333 b,CONFIRMED,12.551110990,0.5190,3.12930,4.9410e+02,0.020536,1.34,480.0,12.56,26.940000,4213.00,4.669,-0.2000,0.5980,0.6090
1426,3762468,K00208.01,Kepler-493 b,CONFIRMED,3.003879547,0.3380,3.28480,8.5380e+03,0.085668,10.96,1438.0,1011.87,7.240000,6311.00,4.398,0.2100,1.1720,1.2530
1427,5706966,K01908.02,Kepler-333 c,CONFIRMED,24.088417800,0.3760,3.95200,3.8720e+02,0.017719,1.16,386.0,5.26,44.000000,4213.00,4.669,-0.2000,0.5980,0.6090
1428,10130039,K01909.01,Kepler-334 c,CONFIRMED,12.758000920,0.0110,4.18280,1.8790e+02,0.012453,1.49,822.0,107.96,23.597000,5782.00,4.340,-0.0200,1.0950,0.9570
1429,10130039,K01909.02,Kepler-334 b,CONFIRMED,5.470333760,0.0740,3.14410,1.1200e+02,0.009620,1.15,1090.0,334.27,13.396000,5782.00,4.340,-0.0200,1.0950,0.9570
1430,9518318,K01978.01,Kepler-346 b,CONFIRMED,6.511123850,0.8820,1.69190,6.9510e+02,0.028261,3.09,1008.0,243.67,15.570000,6032.00,4.465,-0.0200,1.0010,1.0650
1431,9518318,K01978.02,Kepler-346 c,CONFIRMED,23.851633210,0.8800,2.44530,8.3370e+02,0.030835,3.37,654.0,43.19,40.000000,6032.00,4.465,-0.0200,1.0010,1.0650
1432,7273277,K01979.01,Kepler-1035 b,CONFIRMED,2.714078374,0.8680,1.31150,1.4350e+02,0.012781,1.38,1301.0,675.86,8.310000,5815.00,4.461,0.1200,0.9920,1.0380
1433,11769890,K01980.01,Kepler-1036 b,CONFIRMED,122.879954300,0.8720,7.83500,7.1770e+02,0.028739,2.70,326.0,2.66,65.400000,5413.00,4.510,0.0000,0.8610,0.8750
1435,12301181,K02059.01,Kepler-1076 b,CONFIRMED,6.147283410,0.1880,2.76450,1.1970e+02,0.009757,0.79,770.0,83.18,16.860000,4997.00,4.598,0.0000,0.7460,0.8060
1437,6774880,K02062.01,Kepler-1077 b,CONFIRMED,34.351133900,0.8800,4.44080,5.9940e+02,0.026053,2.75,576.0,26.10,31.200000,6091.00,4.487,-0.1400,0.9670,1.0450
1438,3937519,K00221.01,Kepler-495 b,CONFIRMED,3.413036353,0.0460,2.61366,3.8687e+03,0.055812,6.62,1200.0,490.24,10.540600,5392.00,4.314,0.1800,1.0870,0.8880
1439,7449541,K02063.01,Kepler-1078 b,CONFIRMED,3.007250680,0.8970,4.43020,2.8580e+02,0.018345,1.56,1122.0,373.99,2.670000,5667.00,4.587,-0.3600,0.7810,0.8730
1440,5080636,K01843.01,Kepler-974 b,CONFIRMED,4.194496867,0.8630,1.78070,6.6070e+02,0.027522,1.57,577.0,26.20,10.070000,3706.00,4.747,0.2600,0.5220,0.5550
1442,3338885,K01845.01,Kepler-975 b,CONFIRMED,1.970340203,0.8590,1.79010,4.0320e+02,0.021783,3.97,1599.0,1540.07,4.740000,4883.00,3.972,0.5600,1.6670,0.9510
1444,6776401,K01847.01,Kepler-977 b,CONFIRMED,26.853236470,0.0100,4.45570,9.6580e+02,0.027896,2.65,544.0,20.77,47.326000,5329.00,4.455,-0.1400,0.8690,0.7860
1445,10130039,K01909.03,Kepler-334 d,CONFIRMED,25.098508300,0.8140,2.77270,1.6760e+02,0.013257,1.59,656.0,43.84,41.700000,5782.00,4.340,-0.0200,1.0950,0.9570
1446,8226050,K01910.01,Kepler-1010 b,CONFIRMED,34.268574100,0.6770,4.82510,6.9930e+02,0.025590,2.44,477.0,12.20,41.800000,5083.00,4.468,0.1800,0.8720,0.8150
1447,9965957,K01911.01,Kepler-1011 b,CONFIRMED,5.753215390,0.9210,1.79480,7.3380e+02,0.030950,3.14,920.0,169.44,11.380000,5445.00,4.510,0.4800,0.9290,1.0170
1448,9704384,K01913.01,Kepler-1012 b,CONFIRMED,5.508606990,0.8790,3.07880,2.0390e+02,0.015422,1.49,934.0,179.62,7.000000,5448.00,4.489,0.0000,0.8830,0.8770
1449,8426567,K01914.01,Kepler-1013 b,CONFIRMED,18.930551190,0.5830,3.37200,6.8400e+02,0.024576,4.41,766.0,81.42,36.100000,5015.00,3.987,0.3600,1.6430,0.9550
1453,8257205,K01986.01,Kepler-1038 b,CONFIRMED,148.460181900,0.8080,5.49900,1.5321e+03,0.040286,3.61,285.0,1.56,135.100000,5159.00,4.548,0.1600,0.8210,0.8680
1454,9044228,K01988.01,Kepler-1039 b,CONFIRMED,0.934885365,0.7310,1.40830,2.7040e+02,0.016380,3.21,2080.0,4435.29,3.680000,4777.00,3.909,0.5600,1.7950,0.9530
1455,7265298,K02051.01,Kepler-355 c,CONFIRMED,25.762684600,0.3270,6.90800,6.1950e+02,0.022795,2.66,633.0,37.99,27.620000,5739.00,4.381,0.1400,1.0690,1.0020
1456,7265298,K02051.02,Kepler-355 b,CONFIRMED,11.031783600,0.4050,4.75300,1.8230e+02,0.012457,1.45,840.0,117.67,16.470000,5739.00,4.381,0.1400,1.0690,1.0020
1457,7132798,K00220.02,Kepler-119 c,CONFIRMED,4.125119350,0.2530,2.87700,1.1470e+02,0.009760,0.88,1016.0,252.18,10.720000,5598.00,4.565,-0.1000,0.8300,0.9280
1459,2307415,K02053.01,Kepler-356 c,CONFIRMED,13.121621670,0.8070,3.61380,1.9690e+02,0.014262,1.99,913.0,164.48,17.080000,6140.00,4.265,0.0000,1.2770,1.0940
1460,7430034,K01848.01,Kepler-978 b,CONFIRMED,49.622066900,0.9390,7.22200,5.0550e+02,0.025794,3.33,546.0,20.99,21.700000,5938.00,4.331,0.1600,1.1840,1.0970
1461,9735426,K01849.01,Kepler-979 b,CONFIRMED,8.088016630,0.7440,1.83340,9.5290e+02,0.030765,2.94,792.0,92.93,24.100000,5269.00,4.494,0.1400,0.8740,0.8700
1462,8826168,K01850.01,Kepler-980 b,CONFIRMED,11.551038480,0.4930,3.36010,4.0280e+02,0.018791,2.17,845.0,120.76,23.430000,5907.00,4.395,0.0000,1.0580,1.0140
1463,10464050,K01851.01,Kepler-981 b,CONFIRMED,4.469754641,0.4940,1.81300,5.5390e+02,0.022136,2.26,1103.0,350.69,16.870000,5988.00,4.507,-0.1200,0.9340,1.0210
1464,9763348,K01852.01,Kepler-982 b,CONFIRMED,15.773827940,0.0350,4.95700,3.1360e+02,0.016277,2.72,955.0,196.14,24.700000,6283.00,4.129,-0.0600,1.5310,1.1500
1465,9101496,K01915.01,Kepler-335 b,CONFIRMED,6.562264830,0.6430,4.01440,2.6080e+02,0.015520,3.07,1290.0,654.67,9.850000,5878.00,4.005,0.2400,1.8120,1.2120
1466,6037581,K01916.01,Kepler-336 d,CONFIRMED,20.678763650,0.6650,4.63950,3.2390e+02,0.017394,2.42,749.0,74.36,26.200000,5865.00,4.266,0.1600,1.2720,1.0880
1467,10723750,K00209.01,Kepler-117 c,CONFIRMED,50.790346480,0.0580,10.84740,5.6711e+03,0.069067,10.60,612.0,33.12,38.189000,6163.00,4.185,-0.0600,1.4060,1.1020
1468,6037581,K01916.02,Kepler-336 c,CONFIRMED,9.599932460,0.0630,4.32060,2.7120e+02,0.014963,2.08,967.0,206.91,17.200000,5865.00,4.266,0.1600,1.2720,1.0880
1469,6037581,K01916.03,Kepler-336 b,CONFIRMED,2.024820500,0.2480,2.55000,6.3300e+01,0.007277,1.01,1625.0,1652.50,5.954000,5865.00,4.266,0.1600,1.2720,1.0880
1470,10779233,K01989.01,Kepler-1040 b,CONFIRMED,201.118319000,0.0010,10.32800,5.8480e+02,0.021853,2.28,300.0,1.92,152.010000,5646.00,4.447,0.0000,0.9540,0.9290
1471,11614617,K01990.01,Kepler-1041 b,CONFIRMED,24.757765200,0.8960,6.99800,4.5870e+02,0.023093,2.44,644.0,40.74,13.400000,6106.00,4.487,-0.1600,0.9660,1.0430
1472,11450414,K01992.01,Kepler-347 b,CONFIRMED,12.798317400,0.7380,6.40100,3.3660e+02,0.018150,2.88,908.0,160.33,10.750000,5592.00,4.115,0.1600,1.4510,1.0000
1473,4736569,K01996.01,Kepler-1042 b,CONFIRMED,10.132005550,0.0300,3.16830,9.1160e+02,0.027280,1.67,574.0,25.66,25.090000,4777.00,4.689,-1.0800,0.5610,0.5610
1474,10384798,K01997.01,Kepler-1043 b,CONFIRMED,38.505224000,0.6540,5.94100,6.9520e+02,0.025468,2.45,532.0,18.98,39.100000,5974.00,4.504,-0.4200,0.8810,0.9040
1475,2307415,K02053.02,Kepler-356 b,CONFIRMED,4.612673600,0.7550,3.06430,1.3320e+02,0.011477,1.60,1294.0,663.80,7.790000,6140.00,4.265,0.0000,1.2770,1.0940
1476,3128552,K02055.01,Kepler-1073 b,CONFIRMED,8.678903120,0.2030,3.53170,5.4060e+02,0.021018,2.56,905.0,158.43,18.790000,5509.00,4.308,0.1600,1.1160,0.9240
1478,9573685,K02057.01,Kepler-1074 b,CONFIRMED,5.945655160,0.2290,2.16040,4.0120e+02,0.018129,1.12,568.0,24.71,20.870000,3974.00,4.700,-0.0600,0.5640,0.5810
1479,10329835,K02058.01,Kepler-1075 b,CONFIRMED,1.523730730,0.9420,1.47960,3.6470e+02,0.022705,1.26,818.0,105.95,3.280000,3746.00,4.736,0.0000,0.5100,0.5160
1480,6849046,K00201.01,Kepler-491 b,CONFIRMED,4.225384543,0.0740,2.82038,7.5630e+03,0.078185,9.00,1111.0,360.46,12.326600,5574.00,4.403,0.4200,1.0540,1.0250
1481,8804397,K01853.01,Kepler-983 b,CONFIRMED,60.085384800,0.7900,7.00700,4.3220e+02,0.020987,2.40,485.0,13.07,42.400000,6028.00,4.459,0.2100,1.0470,1.1490
1482,9662811,K01854.01,Kepler-984 b,CONFIRMED,43.034336400,0.8820,6.57100,5.4160e+02,0.025125,2.50,484.0,13.01,26.100000,5550.00,4.476,0.0000,0.9110,0.9060
1486,8218379,K01920.01,Kepler-1014 b,CONFIRMED,16.570992650,0.5500,2.90520,6.4490e+02,0.023913,2.03,614.0,33.53,37.600000,5483.00,4.589,-0.2200,0.7790,0.8650
1487,7755636,K01921.01,Kepler-1015 b,CONFIRMED,16.004966570,0.0130,6.50470,3.7750e+02,0.017862,3.71,1040.0,276.53,19.140320,6384.00,4.029,0.1200,1.9040,1.4120
1488,9411166,K01922.01,Kepler-1016 b,CONFIRMED,1.954525966,0.6730,2.09440,3.9280e+02,0.019224,2.38,1540.0,1331.18,5.510000,5741.00,4.331,0.1600,1.1360,1.0100
1490,4989057,K01923.01,Kepler-1017 b,CONFIRMED,7.234003810,0.0320,2.16500,4.5330e+02,0.019155,1.78,831.0,112.48,26.010000,5411.00,4.523,0.0000,0.8500,0.8790
1491,9834040,K01998.01,Kepler-1044 b,CONFIRMED,6.774089840,0.0260,2.62150,5.2030e+02,0.020933,2.50,1058.0,295.82,20.160000,6246.00,4.433,0.0700,1.0920,1.1800
1492,6152974,K00216.01,Kepler-118 c,CONFIRMED,20.172024672,0.3340,3.14880,5.3681e+03,0.066137,6.24,564.0,24.00,49.550000,5064.00,4.474,0.1800,0.8640,0.8110
1493,8802693,K02000.01,Kepler-1045 b,CONFIRMED,26.410441990,0.6740,3.07150,9.9110e+02,0.030510,2.45,512.0,16.27,51.200000,5448.00,4.613,-0.3800,0.7340,0.8150
1495,10024701,K02002.01,Kepler-1046 b,CONFIRMED,14.375045820,0.9270,3.20800,2.5110e+02,0.017825,2.05,786.0,90.16,14.390000,5931.00,4.403,0.0000,1.0530,1.0230
1498,9304101,K02067.01,Kepler-1079 b,CONFIRMED,13.245034820,0.4980,4.40780,1.5610e+02,0.011651,1.77,887.0,146.31,20.220000,5636.00,4.147,0.1200,1.3900,0.9880
1499,11360571,K02069.01,Kepler-1080 b,CONFIRMED,77.255072600,0.8370,10.21400,5.8950e+02,0.024976,3.70,548.0,21.37,34.200000,6564.00,4.255,-0.1600,1.3560,1.2120
1500,6035124,K02071.01,Kepler-1081 b,CONFIRMED,3.856906860,0.4660,2.08080,1.2780e+02,0.010442,0.93,972.0,210.44,12.710000,5272.00,4.574,0.1200,0.8130,0.9020
1501,8160953,K01858.01,Kepler-985 b,CONFIRMED,116.331173900,0.0320,7.02500,1.5863e+03,0.035703,3.26,323.0,2.59,130.950000,5354.00,4.533,0.0000,0.8350,0.8680
1503,4157325,K01860.01,Kepler-416 b,CONFIRMED,6.319435530,0.7750,3.34220,5.8110e+02,0.024241,2.71,986.0,223.15,9.700000,5670.00,4.397,0.0600,1.0220,0.9490
1504,4157325,K01860.02,Kepler-416 c,CONFIRMED,12.209517550,0.7790,4.18080,5.3810e+02,0.023354,2.61,791.0,92.68,14.840000,5670.00,4.397,0.0600,1.0220,0.9490
1507,9955598,K01925.01,Kepler-409 b,CONFIRMED,68.958447000,0.8210,3.12800,1.2330e+02,0.011473,1.11,402.0,6.17,99.400000,5455.00,4.497,0.0600,0.8880,0.9020
1508,10723750,K00209.02,Kepler-117 b,CONFIRMED,18.795912760,0.6950,7.52350,2.4314e+03,0.048106,7.39,852.0,124.64,15.000000,6163.00,4.185,-0.0600,1.4060,1.1020
1511,10136549,K01929.01,Kepler-337 c,CONFIRMED,9.693150230,0.7340,5.67250,1.4180e+02,0.011760,1.89,1017.0,253.08,9.130000,5683.00,4.108,0.1000,1.4720,1.0140
1513,12154526,K02004.01,Kepler-1047 b,CONFIRMED,56.188643600,0.8730,6.52720,3.4620e+02,0.019925,2.56,503.0,15.13,34.700000,5700.00,4.327,0.3400,1.1760,1.0710
1514,6665512,K02005.01,Kepler-1048 b,CONFIRMED,6.921014520,0.7710,4.35910,5.2970e+02,0.023135,1.48,619.0,34.85,8.200000,4461.00,4.661,-0.6000,0.5850,0.5710
1515,10525027,K02006.01,Kepler-1049 b,CONFIRMED,3.273447840,0.4400,1.72920,2.6250e+02,0.014934,0.81,625.0,36.05,13.240000,3758.00,4.769,0.0000,0.4960,0.5280
1516,11069176,K02007.01,Kepler-1050 b,CONFIRMED,15.378901400,0.3590,4.66200,1.8510e+02,0.012520,2.94,1039.0,275.53,23.870000,5817.00,3.877,0.1800,2.1530,1.2760
1520,5864975,K01787.01,Kepler-950 b,CONFIRMED,98.717933200,0.5880,6.59300,7.3200e+03,0.081484,6.99,360.0,3.97,103.800000,5808.00,4.583,-0.4600,0.7860,0.8710
1521,2975770,K01788.01,Kepler-951 b,CONFIRMED,71.525439380,0.0660,5.91890,5.9043e+03,0.067810,5.76,340.0,3.15,98.388000,4855.00,4.542,0.1200,0.7780,0.7690
1523,7877496,K00202.01,Kepler-412 b,CONFIRMED,1.720861290,0.7250,2.02430,1.0184e+04,0.099872,13.25,1647.0,1743.61,5.443000,5742.00,4.297,0.2600,1.2150,1.0680
1524,7286173,K01862.01,Kepler-986 b,CONFIRMED,56.434993300,0.0190,4.73810,5.8000e+02,0.021706,2.37,465.0,11.04,92.954000,5534.00,4.381,0.0000,1.0010,0.8800
1527,10136549,K01929.02,Kepler-337 b,CONFIRMED,3.292767970,0.6630,4.80690,8.0700e+01,0.008673,1.39,1458.0,1068.95,4.060000,5683.00,4.108,0.1000,1.4720,1.0140
1528,5511081,K01930.01,Kepler-338 b,CONFIRMED,13.727103340,0.0250,7.34190,1.9920e+02,0.012888,2.38,1005.0,241.58,14.474700,5951.00,4.017,-0.0800,1.6930,1.0860
1529,5511081,K01930.02,Kepler-338 c,CONFIRMED,24.311003100,0.1460,8.76820,1.8440e+02,0.012424,2.30,831.0,112.64,21.230000,5951.00,4.017,-0.0800,1.6930,1.0860
1530,5511081,K01930.04,Kepler-338 e,CONFIRMED,9.341459250,0.4550,6.18000,8.1700e+01,0.008438,1.56,1143.0,403.44,10.410000,5951.00,4.017,-0.0800,1.6930,1.0860
1531,10978763,K01931.01,Kepler-339 b,CONFIRMED,4.977604470,0.4740,2.57190,2.8730e+02,0.015682,1.75,1023.0,258.91,13.300000,5353.00,4.358,0.1600,1.0230,0.8700
1532,11069176,K02007.02,Kepler-1050 c,CONFIRMED,21.128565500,0.3600,3.85200,1.7670e+02,0.012237,2.88,935.0,180.55,39.600000,5817.00,3.877,0.1800,2.1530,1.2760
1534,6152974,K00216.02,Kepler-118 b,CONFIRMED,7.518545370,0.1300,2.84500,2.8670e+02,0.015061,1.42,784.0,89.41,20.330000,5064.00,4.474,0.1800,0.8640,0.8110
1536,5631630,K02010.01,Kepler-1051 b,CONFIRMED,25.961900670,0.0200,6.27320,3.5030e+02,0.017211,3.25,850.0,123.11,32.160000,6369.00,4.088,0.0600,1.7290,1.3370
1537,6504954,K01790.01,Kepler-952 b,CONFIRMED,130.354392900,0.6750,6.47400,5.1287e+03,0.069460,7.70,369.0,4.36,127.600000,5970.00,4.463,0.1000,1.0150,1.0890
1538,9410930,K00196.01,Kepler-41 b,CONFIRMED,1.855557556,0.5540,2.35672,1.0570e+04,0.097147,10.05,1436.0,1004.89,5.749000,5657.00,4.441,-0.0800,0.9470,0.9030
1541,10676014,K01797.01,Kepler-954 b,CONFIRMED,16.781757880,0.5020,3.73860,9.0800e+02,0.027823,2.25,545.0,20.82,30.800000,4925.00,4.588,0.0000,0.7420,0.7780
1542,9520838,K01866.01,Kepler-987 b,CONFIRMED,105.303509300,0.0270,6.21400,1.3622e+03,0.033268,3.18,351.0,3.58,133.710000,5534.00,4.515,0.0000,0.8750,0.9140
1543,8167996,K01867.01,Kepler-327 b,CONFIRMED,2.549562652,0.0470,1.69990,4.9510e+02,0.020119,1.11,682.0,50.90,11.691000,3716.00,4.740,0.0400,0.5060,0.5130
1544,8167996,K01867.02,Kepler-327 d,CONFIRMED,13.969501810,0.9010,1.58710,1.1100e+03,0.036995,2.04,387.0,5.29,34.500000,3716.00,4.740,0.0400,0.5060,0.5130
1545,8167996,K01867.03,Kepler-327 c,CONFIRMED,5.212301710,0.1870,2.09800,4.3000e+02,0.018794,1.04,537.0,19.70,19.020000,3716.00,4.740,0.0400,0.5060,0.5130
1546,6773862,K01868.01,Kepler-988 b,CONFIRMED,17.760765240,0.6270,1.66790,1.2872e+03,0.034334,1.93,368.0,4.34,66.900000,3826.00,4.744,-0.0600,0.5160,0.5400
